Link Post,Komentar
https://www.instagram.com/p/DSpV0Wnk2GA/,"kamboja laos myanmar (condong cina/blok timur), filipina vietnam singapura thailand dan malaysia efek mou ama trump (condong usa/blok barat), brunei dan indonesia yg sejauh ini masih netral ya dikawasan, untuk timor leste blm krn masih baru juga di asean, usa udah bokek makanya xi bilang ngajakin perang ada doku, sama venezuela mikir penetrasi darat, geopolitik panas ya efek utang bejibun nyaris 40 T usd bahkan sama emasnya 8000 ton dan digabung 10 perusahaan terkayanya ngak akan sanggup lunasi, mulai taun 2026 tiap bulan usa akan nyetak duit 40 milyar tiap bulan (utang dibeli sama fed sendiri😂), ngarep sekutu bokek, paling ke asean via proxy usa (singapura dan malaysia efek mou kmrn), tapi infonya taun dpn indonesia ngak import bensin dan sollar blm efek bersih2 pasti kesel itu yang biasa ilegal, nyelundupin, keruk sda jadi inget anceman purbaya ke bea cukai😂 tapi mereka masih ada harapan naruh boneka kan pilpres 5 th sekali😜 kata pengusaha singapura dan analis barat dunia butuh indonesia dan indonesia tidak butuh dunia (stay humble ya, jgn overrate, B aja disanjung tetep rendah hati), rakyat harus smart dan ngulik lebih dalam keliatan nanti circlenya dan metode change regim buat tanam boneka dinegara kaya sda, wkwkwk ngak bahaya ta stop import solar dan bensin maka estimasi kalau menteri jalankam bisa boncos 2 sd 3% gdp singapura dan malaysia 1 % an😂 padahal ke 2 ini diharap pembeli surat utang amerika😂, makin terasa efek dedollarisasi dan sepi pembeli bond😂, apalagi japan mulai narik duit ke yen demi jaga benjana keuangan western/barat😂 buat nopang usd😂, semua sekutu blok barat rata2 primer surplus negatif bahkan diasean malaysia negatif, hanya singapura yg positip (2 asean ini diharap buat nopang krn pdb mereka 30% lebih bergantung ke usa😂), bedanya resiko fiskal kita baik daripada singapura apalagi ratio utang kita turun yoy😂, kalau perform ini dipertahan kan jika setiap pergantian presiden maka bukan tidak mungkin luar biasa indonesiaku, kebetulan eyang suka ekonomi dan selalu dimarket❤️😂, bergaul lah dengan circle positip maka result positip, kalau yg toxic ya toxic (investasi lah emas fisik, sun, reksadana dan saham kalau paham)"
https://www.instagram.com/p/DSpV0Wnk2GA/,"Ya cepat disalurkan pak pos2 anggaran bencananya.. Sudah hampir 1 bulan, korban banjir msh kesusahan 😢"
https://www.instagram.com/p/DPPqfbSEheG/,Instagram Lite
https://www.instagram.com/p/DPPqfbSEheG/,View all 1 replies
https://www.instagram.com/p/DPPqfbSEheG/,3 likes
https://www.instagram.com/p/DPPqfbSEheG/,Meta in Indonesia
https://www.instagram.com/p/DPPqfbSEheG/,See translation
https://www.instagram.com/p/DPPqfbSEheG/,Cara ikut gimana
https://www.instagram.com/p/DPPqfbSEheG/,😮😍😮 benar bapak
https://www.instagram.com/p/DPPqfbSEheG/,"iya pak,kebanyakan mereka yang inves utamanya anak muda,kan kalo inves tu pake uang dingin ya gaboleh pake uang panas,ini kebanyakan mereka inves tuh pake uang yang mereka pake pak,misal Uang kulaih,uang makan,uang kost lah yang mereka pake, Investasi oan harusnya uang yang ga mereka pake kan ya pak"
https://www.instagram.com/p/DPPqfbSEheG/,Contact Uploading & Non-Users
https://www.instagram.com/p/DPPqfbSEheG/,Meta AI
https://www.instagram.com/p/DPPqfbSEheG/,Also from Meta
https://www.instagram.com/p/DPPqfbSEheG/,2 likes
https://www.instagram.com/p/DPPqfbSEheG/,Siap suhu pamenkeu 🔥
https://www.instagram.com/p/DPPqfbSEheG/,Saham himbara anjlok pak 😢
https://www.instagram.com/p/DPPqfbSEheG/,"growthmindset.x
 13w
Menteri Keuangan Purbaya Yudhi Sadewa menilai minat Gen Z terhadap investasi crypto sangat positif.
Namun, beliau menegaskan bahwa investasi bukan sekadar ikut-ikutan tren.

📊 Yang perlu dipahami sebelum terjun:

• Teori dasar tentang crypto & trading

• Teknik analisis jangka pendek biar nggak asal entry

• Faktor makroekonomi global, terutama pengaruh dari kebijakan ekonomi Amerika Serikat 🇺🇸

Pesan ini disampaikan saat kunjungan ke kantor Bloomberg Technoz pada Selasa (30/9/2025).

👉 Jadi, buat kamu Gen Z yang lagi on fire sama crypto: jangan hanya fokus cuan cepat, tapi bangun juga mindset & skill analisis biar tetap aman dan sustain jangka panjang.

#CryptoIndonesia #InvestasiCrypto #GenZInvest #MenteriKeuangan #PurbayaYudhiSadewa #CryptoNews #BloombergTechnoz #FinancialLiteracy #InvestasiAnakMuda #MakroEkonomi"
https://www.instagram.com/p/DPPqfbSEheG/,"October 1, 2025"
https://www.instagram.com/p/DPPqfbSEheG/,© 2026 Instagram from Meta
https://www.instagram.com/p/DPPqfbSEheG/,Meta Verified
https://www.instagram.com/p/DPX3ynQD3Wu/,"enakk naik keretaa yaa pak, ga capek nyetir ga macet ga polusi😍"
https://www.instagram.com/p/DPX3ynQD3Wu/,"Menteri Idaman Rakyat, sederhana,gaul, pintar, energik, dan pasti merakyat❤️"
https://www.instagram.com/p/DPX3ynQD3Wu/,Bapak ini pejabat standard internasional... bukan SNI.. 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,sehat-sehat selalu pak Men 🙌
https://www.instagram.com/p/DPX3ynQD3Wu/,1 like
https://www.instagram.com/p/DPX3ynQD3Wu/,14 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,View all 3 replies
https://www.instagram.com/p/DPX3ynQD3Wu/,Masya Allah min ucapkan biar GK ain 😢 seperti Sri Mulyani loh GK ucapin Masya Allah kesini ancur astagfirullah 😭 nauzubillah min dzalik jgn sampe ya min makanya tulis Masya Allah
https://www.instagram.com/p/DPX3ynQD3Wu/,"Sekarang saya tiap hari nungguin beritanya pak Purbaya ,semoga sehat dan selalu dalam lindungan Allah subhanahu wa ta'alla 🤲"
https://www.instagram.com/p/DPX3ynQD3Wu/,Backingane rakyat iki..
https://www.instagram.com/p/DPX3ynQD3Wu/,Ini Bukan pencitraan tapi memang nyata untuk melihat langsung bagaimana pelayanannya PT KAI😍😍😍
https://www.instagram.com/p/DPX3ynQD3Wu/,Mending gitu pak lebih menikmati dari pada ikut protokol menteri
https://www.instagram.com/p/DPX3ynQD3Wu/,"Beliau mencoba menggerakkan seluruh sektor ekonomi, mulai makan di stand umkm, naik kendaraan umum 🔥 sungguh luar biasa"
https://www.instagram.com/p/DPX3ynQD3Wu/,View all 1 replies
https://www.instagram.com/p/DPX3ynQD3Wu/,smoga bisa ketemu 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,4 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Menteri kesayangan akuuuuuu @menkeuri @kemenkeuri @gerindra @prabowo
https://www.instagram.com/p/DPX3ynQD3Wu/,Efisien ....sehat selalu pak menteri
https://www.instagram.com/p/DPX3ynQD3Wu/,Sederhana banget pak pur ini👏👏👏
https://www.instagram.com/p/DPX3ynQD3Wu/,Keren Pak Menkeu 👏👍
https://www.instagram.com/p/DPX3ynQD3Wu/,Love it❤️❤️❤️❤️👏👏👏
https://www.instagram.com/p/DPX3ynQD3Wu/,Bapak fans boca juniors😍
https://www.instagram.com/p/DPX3ynQD3Wu/,Perbuatan yang sederhana seperti ini. Kadang-kadang menjadi sangat berarti
https://www.instagram.com/p/DPX3ynQD3Wu/,Meta in Indonesia
https://www.instagram.com/p/DPX3ynQD3Wu/,Keren pak Menteri👏👏
https://www.instagram.com/p/DPX3ynQD3Wu/,mantap dan keren pak Purbaya 😊👍👍👍
https://www.instagram.com/p/DPX3ynQD3Wu/,Panutan untuk di contoh tdk perlu mobil dinas yg mahal2...beliau menerapkan beli fungsi bukan gengsi . Sehat selalu bpk mentriku
https://www.instagram.com/p/DPX3ynQD3Wu/,Menteri paling keren saat ini ❤️🙌🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,"He didn't need a Validations, down to earth membaur dgn masyarakat.. Pejabat lain ada yg seperti beliau?"
https://www.instagram.com/p/DPX3ynQD3Wu/,Membumi bpk menku kita ini
https://www.instagram.com/p/DPX3ynQD3Wu/,Tiap hari skrg nungguin berita beliau..❤️🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,Tinggi bapak pur berapa sih koq kyk tinggi banget gitu
https://www.instagram.com/p/DPX3ynQD3Wu/,". . Ha ha ha jadi ingat dulu ada yg naik pesawat kelas Ekonomi dg pakai baju putih plus sepatu kets kemudian hasilmya semua GENA GENDAM 🙂.

Kalau jadii panutan jangan tanggung2 dan bs mencontoh Bung Hatta atau Hoegeng Iman Santoso 👍"
https://www.instagram.com/p/DPX3ynQD3Wu/,"Harusnya kan gitu para pejabat,saling gotong royong"
https://www.instagram.com/p/DPX3ynQD3Wu/,"Yang namanya awalan PUR kok baik"", yang satu Pak Purnomo, yang satu lagi pak Purbaya 👏👏"
https://www.instagram.com/p/DPX3ynQD3Wu/,😍😍YaAllah Mentri ku .sehat2 pak😍😍..bapak banyak memberikan ilmu lewat apa yg beliau sampaikan..betul2 pemimpin yg mencerdaskan😍😍
https://www.instagram.com/p/DPX3ynQD3Wu/,Vibe e koyok Detektif
https://www.instagram.com/p/DPX3ynQD3Wu/,123 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,😍 menunjukkan kesederhanaan dan kebersahajaan. Tdk foya2 dg pesta pora. Apalagi naik mobil ninu ninu
https://www.instagram.com/p/DPX3ynQD3Wu/,19 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,"Gagah dan pemberani ialah pak Purbaya, love pak❤️"
https://www.instagram.com/p/DPX3ynQD3Wu/,Sehat selalu Pak 🙏🙏
https://www.instagram.com/p/DPX3ynQD3Wu/,Wah naik kreta rek BPK Purbaya merakyat..😍😍😍
https://www.instagram.com/p/DPX3ynQD3Wu/,Iya ❤️
https://www.instagram.com/p/DPX3ynQD3Wu/,20 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Lah sama aja tiket kereta Sembrani juga mahal itu seat eksekutif sembrani
https://www.instagram.com/p/DPX3ynQD3Wu/,keren pak👏@purbayayudhi_official
https://www.instagram.com/p/DPX3ynQD3Wu/,"The Minister of Finance of the Republic of Indonesia @purbayayudhi_official @kemenkeuri, seems to be a fan of Boca Juniors @bocajrs ⭐⭐⭐"
https://www.instagram.com/p/DPX3ynQD3Wu/,Jempol lima nih buat pak Menkeu👍👍👍👍👍
https://www.instagram.com/p/DPX3ynQD3Wu/,Pak menteri saya suka gaya anda🫶🏻🫶🏻🫶🏻
https://www.instagram.com/p/DPX3ynQD3Wu/,Meta Verified
https://www.instagram.com/p/DPX3ynQD3Wu/,6 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Smogaa banyak PEJABAT NEGARA yg WARASZ seperti Beliau MENKEU😍
https://www.instagram.com/p/DPX3ynQD3Wu/,See translation
https://www.instagram.com/p/DPX3ynQD3Wu/,57 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Sby ke smg memang udah ga ada pesawat
https://www.instagram.com/p/DPX3ynQD3Wu/,9 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,"JOK..OJOK...JOKOWI KE-2,😂😂😂😂😂"
https://www.instagram.com/p/DPX3ynQD3Wu/,Kerennn Pa
https://www.instagram.com/p/DPX3ynQD3Wu/,Loh tau gitu jumpa fans pak 😍😍😍 @purbaya.yudhisadewaa
https://www.instagram.com/p/DPX3ynQD3Wu/,Masyaallah semoga istikomah dalam kesederhanaan dan keseriusan sebagai menteri
https://www.instagram.com/p/DPX3ynQD3Wu/,Top pak menteri saya salut sama sampean
https://www.instagram.com/p/DPX3ynQD3Wu/,Semua respon positif buat pak purbaya 🙌🔥❤️
https://www.instagram.com/p/DPX3ynQD3Wu/,Senyumnya sumringah keliatan ramah pak menteri👍
https://www.instagram.com/p/DPX3ynQD3Wu/,Gitu aja kox repot kata Beliau 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,3 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Yg pasti gak perlu tet tot tet tot... Di kemacetan.... Mantabbbbb pak menkeu🔥🔥🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,Ngalah ngalahin artis deh TOP nya nih pak menteri 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,Sangat positif. Keren 👏
https://www.instagram.com/p/DPX3ynQD3Wu/,Pak klo bapak besok nyalonin presiden saya dan keluarga pasti milih bapak tp syaratnya bapak jalur independen
https://www.instagram.com/p/DPX3ynQD3Wu/,"Beginilah kalo Netizen jadi mentri, menyala terus bersama suara rakyat pak🔥"
https://www.instagram.com/p/DPX3ynQD3Wu/,Bukan Pejabat yg doyan jet pribadi
https://www.instagram.com/p/DPX3ynQD3Wu/,pak pur the best
https://www.instagram.com/p/DPX3ynQD3Wu/,Seruuuuuu bgtt🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,Beliau pasti akan jd RI 1 suatu saat..cepat atau lambat
https://www.instagram.com/p/DPX3ynQD3Wu/,"Ini langkah yg tdk boros borosan,,kayak mereka"
https://www.instagram.com/p/DPX3ynQD3Wu/,Gaya hidup sederhana ...
https://www.instagram.com/p/DPX3ynQD3Wu/,"pak panjang umur yaaa , tuhan melindungi bapak selalu 🫶🏻 @menkeuri"
https://www.instagram.com/p/DPX3ynQD3Wu/,ini lho cerminan menteri bekerja dan g hrus dilayani
https://www.instagram.com/p/DPX3ynQD3Wu/,"Nek ndelok seat e,koyok e iki Ekonomi Premium….Pasar Senen - Malang.
🔥"
https://www.instagram.com/p/DPX3ynQD3Wu/,🔥🔥🔥🔥🔥 sehat selalu pak
https://www.instagram.com/p/DPX3ynQD3Wu/,8 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Pak mentri yg bersahaja sayang istri lg 😍😍😍 sehat selalu Pak mentri 🙏🙏
https://www.instagram.com/p/DPX3ynQD3Wu/,Menkeu Hebat dan Merakyat. Sederhana Bersahabat dengan Rakyat. Kami Warga Surabaya Bangga. Semoga Lancar di Perjalanan ya Pak Purbaya. Sehat dan Panjang Umur ♥️🤲🇮🇩🇮🇩
https://www.instagram.com/p/DPX3ynQD3Wu/,panutan pak pur 🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,"tvrijatim
 Edited
•
12w
Langkah sederhana tapi penuh makna dilakukan oleh Menteri Keuangan kita @purbayayudhi_official ketika melakukan perjalanan dari Surabaya ke Sema rang dengan menggunakan kereta api. ✨

Gaya merakyat ini menuai banyak pujian dari publik 👏 karena dianggap lebih dekat dengan masyarakat dan menunjukkan kesederhanaan dalam keseharian seorang pejabat negara.

Menurut kalian, pilihan naik kereta api dibanding pesawat ini jadi contoh positif nggak sih ? 🤔

Sumber : tiktok.com/purbayayudhis

#tvrijatim #tvri #mediapemersatubangsa #kembaliketvri #menterikeuangan #Surabaya #Semarang #keretaapi #stasiungubeng"
https://www.instagram.com/p/DPX3ynQD3Wu/,Duta Jempol Nasional 👍
https://www.instagram.com/p/DPX3ynQD3Wu/,keren pak 🙌😍 -SK03-
https://www.instagram.com/p/DPX3ynQD3Wu/,"Naik kereta gk ngerontokin harga dirimu kan pak..... naik kereta juga aman dan baik2 saja kan pak....
Keren ini pak.menku gak takut di cium emak2..."
https://www.instagram.com/p/DPX3ynQD3Wu/,Ga sampe 1000 km percuma pesawat
https://www.instagram.com/p/DPX3ynQD3Wu/,Bro bilang ekonomi haru tumbuh...bro mulai dari diri sendiri
https://www.instagram.com/p/DPX3ynQD3Wu/,"🔥🔥🔥🔥 menyala Pak Pur... Semoga sehat selalu dan selalu dalam lindungan Allah SWT, Aamiin 🤲🤲"
https://www.instagram.com/p/DPX3ynQD3Wu/,32 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,"Naik apapun, pokoknya publik transportasi"
https://www.instagram.com/p/DPX3ynQD3Wu/,7 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Meta AI
https://www.instagram.com/p/DPX3ynQD3Wu/,12 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,2 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Pokoknya gak pernah alpa tombol LIKE buat tiap postingan pak Purbaya lope lope segurun deh
https://www.instagram.com/p/DPX3ynQD3Wu/,"Jgn biarkan beliau kerja sendiri,ayo pak @prabowo cari menteri yg bagus kinerjanya 🔥🔥"
https://www.instagram.com/p/DPX3ynQD3Wu/,Semoga konsisten Istiqomah
https://www.instagram.com/p/DPX3ynQD3Wu/,Contact Uploading & Non-Users
https://www.instagram.com/p/DPX3ynQD3Wu/,Also from Meta
https://www.instagram.com/p/DPX3ynQD3Wu/,Semua dimulai dr pemerintah pusat mencontohkan ke daerah
https://www.instagram.com/p/DPX3ynQD3Wu/,Halahh... Kndaraan dinas dpr ganti aja pake kijang kapsul semua napa? Yg penting mobil aja udh.
https://www.instagram.com/p/DPX3ynQD3Wu/,Makasih pak Purbaya hati hati dlam melangkah pak
https://www.instagram.com/p/DPX3ynQD3Wu/,waaahhh... mantap banget @kai121_ ditumpangi pak koboy menkeu purbaya 🤣🤣🤣👍👍👍
https://www.instagram.com/p/DPX3ynQD3Wu/,13 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Naiknya kereta api ekonomi dong biar tahu kondisi rakyat bawah
https://www.instagram.com/p/DPX3ynQD3Wu/,Bapak ini Lama2 nyalonin gubernur 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,Kereenn bapak 👏👏👏👏🔥🔥🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,"Best pak Purbaya. En TOP buat KAI,, saya juga pecinta kereta api."
https://www.instagram.com/p/DPX3ynQD3Wu/,Takut dibunuh kayak munir😂
https://www.instagram.com/p/DPX3ynQD3Wu/,Org pintar yg sebenar nya ga perlu pujian ataw pamer jabatan yg ingin selalu terlihat di sediakan fasilitas apa Ada nya dan mensyukuri apa yg membuat Nyan nyaman ❤️🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,5 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Kebiasaan senang 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,Adidas harus bayar bapak ini 😂😂😂...
https://www.instagram.com/p/DPX3ynQD3Wu/,11 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,Sehat selalu geh bapak @purbayayudhisadewa._
https://www.instagram.com/p/DPX3ynQD3Wu/,Loh kok tiba tiba ada pak Koboy 👏👏👏👏
https://www.instagram.com/p/DPX3ynQD3Wu/,"Harusnya semua mentri kyk gini pasti Indinesia cepet maju
Bubarkan dpr
Isi direksi2 pejabat2 dan dirjen2 spt pak Pur
Keren dah"
https://www.instagram.com/p/DPX3ynQD3Wu/,Pion nya prabowo buat menaikkan citra pemerintah 🔥
https://www.instagram.com/p/DPX3ynQD3Wu/,Asal bukan naik whosss 😆😁
https://www.instagram.com/p/DPX3ynQD3Wu/,Pakai baju anti peluru pak
https://www.instagram.com/p/DPX3ynQD3Wu/,"Kalo saya tergantung waktu dan kesehatan Pak Purbaya sih. Kalo sehat dan gak keburu,.bagus naik KA"
https://www.instagram.com/p/DPX3ynQD3Wu/,"harus dilindungi nih,krn biasanya orang jujur di pemerintahan tuh suka terancam"
https://www.instagram.com/p/DPX3ynQD3Wu/,1 gerbong Intel semua....ya lindungi Mentri kita dri antek2 Israel dan amerika
https://www.instagram.com/p/DPX3ynQD3Wu/,"Sebenarnya bisa loh, perjalanan dinas dengan transportasi umum. Sudahlah minim tot-tot wuk-wuk, dekat dengan rakyat, hemat anggaran, dll."
https://www.instagram.com/p/DPX3ynQD3Wu/,MANTAP NAIK KA SBY KE SMG SAMBIL CEK DAN RICEK ...
https://www.instagram.com/p/DPX3ynQD3Wu/,Purbaya menteri idola rakyat saat ini👏
https://www.instagram.com/p/DPX3ynQD3Wu/,34 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,"👍☝️kan tujuannya sampai,selamat,tepat waktu gih Pak Menku....☝️👍🇮🇩"
https://www.instagram.com/p/DPX3ynQD3Wu/,© 2026 Instagram from Meta
https://www.instagram.com/p/DPX3ynQD3Wu/,Ok pak🔥❤️
https://www.instagram.com/p/DPX3ynQD3Wu/,View all 2 replies
https://www.instagram.com/p/DPX3ynQD3Wu/,"Semoga menginspirasi para pejabat yang lain, naik Kereta pun bukan yang Luxury..."
https://www.instagram.com/p/DPX3ynQD3Wu/,Hati2 pak dijalan soalnya byk yg ngak suka sm bpk krn ladang korupsi mereka di acak2😂
https://www.instagram.com/p/DPX3ynQD3Wu/,Sehat selalu bapak ...
https://www.instagram.com/p/DPX3ynQD3Wu/,Beliau tau kalo KAI salah satu BUMN yg punya akal sehat 👏
https://www.instagram.com/p/DPX3ynQD3Wu/,calon wapres 🔥❤️
https://www.instagram.com/p/DPX3ynQD3Wu/,Wan Menteri panutan semoga Istiqomah Bapak 😍
https://www.instagram.com/p/DPX3ynQD3Wu/,186 likes
https://www.instagram.com/p/DPX3ynQD3Wu/,"Harusnya pejabat yg lain meniru,,pak pur bs jd role model bagi pejabat yg lain utk merakyat merasakan apa yg rakyat rasakan"
https://www.instagram.com/p/DPX3ynQD3Wu/,Harusnya begini sih kalau ngga dikejar waktu
https://www.instagram.com/p/DPX3ynQD3Wu/,Sapa tau alasannya bapak purbaya takut naik pesawat seperti saya
https://www.instagram.com/p/DPX3ynQD3Wu/,masalahnya emang ngga ada pesawat Surabaya-Semarang 😂
https://www.instagram.com/p/DPX3ynQD3Wu/,View all 4 replies
https://www.instagram.com/p/DPX3ynQD3Wu/,Jangan Lupa Rujak Cingur Nya Pak 🤟🤘👍👍👍👍👍
https://www.instagram.com/p/DPX3ynQD3Wu/,Hokage ke berapa ini
https://www.instagram.com/p/DPX3ynQD3Wu/,"Naik KA Sembrani kliyatannya, soal e malem 😂"
https://www.instagram.com/p/DPX3ynQD3Wu/,Dia gak sekedar naik kereta tapi dia ingin merasakan apa yg rakyat indonesia biasanya rasakan
https://www.instagram.com/p/DPX3ynQD3Wu/,Keren pak❤️
https://www.instagram.com/p/DPX3ynQD3Wu/,Instagram Lite
https://www.instagram.com/p/DPX3ynQD3Wu/,🔥🔥suri tauladan buat para pejabat yg lain
https://www.instagram.com/p/DPX3ynQD3Wu/,Pak Jonan angkat lagi jadi mentri
https://www.instagram.com/p/DPX3ynQD3Wu/,Biar tau keadaan dibawah
https://www.instagram.com/p/DPX3ynQD3Wu/,Banyak harapan rakyat dipundakmu pak baya
https://www.instagram.com/p/DPX3ynQD3Wu/,"October 4, 2025"
https://www.instagram.com/p/DPX3ynQD3Wu/,skalian inspeksi duit pajak dibuat apa aja.
https://www.instagram.com/p/DPX3ynQD3Wu/,Semoga jadi contoh buat yang lain 🙌
https://www.instagram.com/p/DPX3ynQD3Wu/,"Bagus pak, rakyat suka"
